Gene ID	Transcript ID	SRR7537187_sorted log2Ratio Read-In vs. Gene	SRR7537187_sorted Assignment	SRR7537190_sorted log2Ratio Read-In vs. Gene	SRR7537190_sorted Assignment	SRR7537192_sorted log2Ratio Read-In vs. Gene	SRR7537192_sorted Assignment
ENSG00000226051.8	ENST00000670172.1	-0.4675089034562876	N/A	-0.4675089034562876	N/A	1.0011673864757438	N/A
ENSG00000226053.1	ENST00000418344.1	0.5801129931068026	N/A	0.0	N/A	-0.16338804009019084	N/A
ENSG00000226063.1	ENST00000442323.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226067.7	ENST00000659101.1	1.7801624317285103	N/A	1.1536300507648591	N/A	-0.2442250578281335	N/A
ENSG00000226070.1	ENST00000447315.1	0.0	N/A	0.0	N/A	-0.7586373864163062	N/A
ENSG00000226078.1	ENST00000425153.1	-1.8970094479634931	N/A	0.0	N/A	0.0	N/A
ENSG00000226079.2	ENST00000652989.1	-0.4212845077809244	N/A	0.0	N/A	0.0	N/A
ENSG00000226083.5	ENST00000445287.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226087.2	ENST00000666175.1	1.3131872099865345	N/A	0.0	N/A	0.0	N/A
ENSG00000226088.1	ENST00000413943.1	-2.607488718825236	N/A	-1.6725540934324847	N/A	-0.9785877656151624	N/A
ENSG00000226091.7	ENST00000544461.1	-1.882760677924668	N/A	-1.2625108019599824	N/A	-1.8970931879453428	N/A
ENSG00000226097.6	ENST00000455373.1	-2.23615013823917	N/A	0.0	N/A	0.0	N/A
ENSG00000226101.2	ENST00000419257.1	-1.1470186053089098	N/A	-0.0059512122175027216	N/A	-0.23719268946563102	N/A
ENSG00000226115.1	ENST00000435738.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226122.1	ENST00000454521.1	0.5952928097240999	N/A	0.5801129931068026	N/A	0.6045028494133935	N/A
ENSG00000226124.7	ENST00000622774.1	-0.5392686659357415	N/A	0.0	N/A	0.0	N/A
ENSG00000226125.2	ENST00000660361.1	6.109733942678153	N/A	5.299119095815832	N/A	6.007995813172133	N/A
ENSG00000226130.1	ENST00000455092.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226133.6	ENST00000439795.1	-0.8604595982791788	N/A	0.0	N/A	-1.4340467196334992	N/A
ENSG00000226134.1	ENST00000437334.1	-1.8134857581913035	N/A	0.0	N/A	0.0	N/A
ENSG00000226137.5	ENST00000573167.2	3.252002051575275	N/A	4.806100522595256	N/A	4.450846357227541	N/A
ENSG00000226140.6	ENST00000656314.1	-0.7443471329039348	N/A	-0.6098187952617962	N/A	0.0	N/A
ENSG00000226143.1	ENST00000442482.1	-0.6817192257512268	Activated	-0.6675711446049535	Activated	2.290115638938012	N/A
ENSG00000226159.2	ENST00000665903.1	0.5801129931068026	N/A	0.0	N/A	0.992719611881334	N/A
ENSG00000226163.1	ENST00000431638.1	-1.1252954625542513	N/A	0.1396358181429287	N/A	0.16819346767544108	N/A
ENSG00000226169.1	ENST00000417957.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226179.6	ENST00000391707.7	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226179.6_PAR_Y	ENST00000391707.7_PAR_Y	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226193.1	ENST00000458194.1	1.6493966356733116	N/A	0.528244420518849	Read-In	0.3842225341030439	Read-In
ENSG00000226194.5	ENST00000440168.1	0.8090868616104543	N/A	0.8090868616104543	N/A	0.0	N/A
ENSG00000226197.3	ENST00000664700.1	-0.1817226468262213	N/A	-0.8523380618206648	N/A	0.0	N/A
ENSG00000226200.7	ENST00000653493.1	-1.546583164660877	N/A	-1.5480030496728183	Activated	-0.11002571067724264	N/A
ENSG00000226203.2	ENST00000449316.2	0.5801129931068026	N/A	0.0	N/A	0.0	N/A
ENSG00000226204.1	ENST00000449840.1	0.0	N/A	0.0	N/A	0.5801129931068026	N/A
ENSG00000226206.1	ENST00000421297.1	0.0	N/A	0.0	N/A	-0.7425533941500588	N/A
ENSG00000226207.1	ENST00000432438.1	-0.7634338475205894	N/A	0.5801129931068026	N/A	-1.1302597104513592	N/A
ENSG00000226208.1	ENST00000423187.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226218.1	ENST00000418416.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226235.1	ENST00000447832.1	-1.033171485935641	N/A	-0.3352883521037924	N/A	-0.6071613516922434	N/A
ENSG00000226237.2	ENST00000415801.1	3.8857090803673695	N/A	2.8805379994007767	N/A	3.0468545376986262	N/A
ENSG00000226238.1	ENST00000449613.1	0.0	N/A	0.0	N/A	-0.7418698855172096	N/A
ENSG00000226239.2	ENST00000449519.1	-2.288322244136108	N/A	-3.867606867957982	N/A	-2.5499392742965896	N/A
ENSG00000226240.2	ENST00000423629.1	-0.5503159401021371	N/A	-0.9477130636290734	N/A	1.7584339140321632	N/A
ENSG00000226249.1	ENST00000448909.1	-1.806148704177101	N/A	-0.7257675184592847	N/A	-1.3082950358305592	N/A
ENSG00000226250.2	ENST00000671023.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226251.6	ENST00000669915.1	0.5801129931068026	N/A	-1.135429956075021	N/A	0.5801129931068026	N/A
ENSG00000226252.1	ENST00000422216.1	2.4618194111131317	N/A	0.0	N/A	0.5859357821726882	N/A
ENSG00000226258.7	ENST00000670757.1	-0.06538809858645843	N/A	0.0	N/A	0.0	N/A
ENSG00000226263.1	ENST00000431407.1	-0.23574354041186485	N/A	-3.1582383257335622	N/A	-0.7658068734952757	N/A
ENSG00000226266.6	ENST00000607836.1	5.5588785858767125	N/A	6.187627322815612	N/A	7.206059762193695	N/A
ENSG00000226272.5	ENST00000434610.1	2.128421401535205	N/A	2.0539654390038984	N/A	1.8498482193597463	N/A
ENSG00000226277.2	ENST00000662862.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226281.4	ENST00000669831.1	0.0	N/A	-0.7154799612177005	N/A	0.0	N/A
ENSG00000226286.1	ENST00000440516.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226288.2	ENST00000641896.1	-1.1892433290682451	N/A	-1.1892433290682451	N/A	0.7170118241376942	N/A
ENSG00000226291.1	ENST00000415656.1	-4.164857231100497	N/A	-5.528728175656741	Activated	-3.619560295652055	N/A
ENSG00000226296.1	ENST00000449272.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226302.1	ENST00000456335.1	0.0	N/A	0.0	N/A	0.5801129931068026	N/A
ENSG00000226304.1	ENST00000452911.1	2.9872351085761637	N/A	2.7948516707828763	N/A	0.0	N/A
ENSG00000226308.1	ENST00000426580.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226310.1	ENST00000439622.1	5.849840296871835	N/A	5.334490451322889	N/A	6.428514425154913	N/A
ENSG00000226312.7	ENST00000474886.4	1.4741512213510717	Read-In	1.0150627491217303	Read-In	0.2200679359190012	Read-In
ENSG00000226317.3	ENST00000655792.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226320.6	ENST00000667060.1	-0.21246522661632092	N/A	0.0	N/A	0.0	N/A
ENSG00000226321.5	ENST00000443866.2	0.0	N/A	-0.11816297627451808	N/A	0.6964651613495346	N/A
ENSG00000226323.1	ENST00000412014.1	-1.4378528198506992	N/A	0.0	N/A	0.0	N/A
ENSG00000226328.7	ENST00000665704.1	5.227119185199163	N/A	6.5112416086257605	N/A	7.73839983283309	N/A
ENSG00000226330.1	ENST00000443515.1	-4.841497398488736	Activated	-3.167589663733188	Activated	-1.8607520041356524	Activated
ENSG00000226332.2	ENST00000414042.1	0.4259798800989412	Read-In	0.6603770129500628	Read-In	0.3657907121549737	Read-In
ENSG00000226334.1	ENST00000435915.1	-2.839299338134266	Activated	-1.7791603036426649	Activated	-2.0543328499493683	Activated
ENSG00000226337.3	ENST00000413269.3	1.5185507950780892	N/A	1.6063939381493924	N/A	-0.19356908565926464	N/A
ENSG00000226349.1	ENST00000428148.1	-0.9247058634819308	Activated	-1.8898822491839589	Activated	-1.8043794287806032	N/A
ENSG00000226355.2	ENST00000663459.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226362.2	ENST00000458627.2	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226363.3	ENST00000426615.3	5.895312547038762	N/A	3.025422787068174	Read-In	4.3662093141034966	N/A
ENSG00000226364.1	ENST00000412360.1	0.0	N/A	0.0	N/A	-0.26080576931286714	N/A
ENSG00000226367.6	ENST00000434993.5	-1.979000333646093	N/A	-2.0604758662601137	Activated	-1.921150203431505	Activated
ENSG00000226370.1	ENST00000433074.1	0.0	N/A	0.0	N/A	-0.6198239321283003	N/A
ENSG00000226372.3	ENST00000441525.3	0.5801129931068026	N/A	0.0	N/A	0.0	N/A
ENSG00000226374.3	ENST00000671015.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226375.1	ENST00000436974.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226377.2	ENST00000435733.2	-1.7860351848078968	Activated	-1.668765040148851	Activated	0.6215720696730909	N/A
ENSG00000226383.7	ENST00000662073.1	-0.04498807570142657	N/A	1.3131872099865345	N/A	0.4914974010687077	N/A
ENSG00000226386.1	ENST00000446211.1	7.446964986897191	N/A	5.022698349621555	N/A	8.128837400459773	N/A
ENSG00000226387.2	ENST00000449805.2	0.7332262059582892	N/A	0.4739649748731161	N/A	0.0	N/A
ENSG00000226390.1	ENST00000436263.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226397.8	ENST00000623395.3	0.0	N/A	0.5801129931068026	N/A	0.0	N/A
ENSG00000226398.1	ENST00000451514.1	0.5801129931068026	N/A	0.0	N/A	0.5801129931068026	N/A
ENSG00000226409.3	ENST00000655611.1	-0.4294572788928319	N/A	0.0	N/A	-0.15778831188640366	N/A
ENSG00000226412.1	ENST00000457848.1	0.5801129931068026	N/A	0.0	N/A	0.0	N/A
ENSG00000226416.1	ENST00000419080.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226419.8	ENST00000662044.1	1.70018476237919	N/A	1.952044966081316	N/A	6.723631991596912	N/A
ENSG00000226423.1	ENST00000412193.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226425.1	ENST00000444965.1	0.7123958279029421	N/A	1.2062653071867984	N/A	2.0763132044925707	N/A
ENSG00000226426.1	ENST00000451946.1	1.7969430855369848	N/A	0.5801129931068026	N/A	0.0	N/A
ENSG00000226430.6	ENST00000530447.4	0.06737962839581613	Read-In	-1.4396184315410991	N/A	0.0	N/A
ENSG00000226433.2	ENST00000669414.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226438.1	ENST00000289890.7	-1.5411580947637038	Activated	-0.6479507465110999	Activated	-0.9131204480185496	Activated
ENSG00000226440.7	ENST00000627025.1	-2.412044004724072	Activated	-3.0541861223236344	Activated	0.0	N/A
ENSG00000226441.2	ENST00000414844.2	-2.4111977517302097	N/A	-4.007251997829658	N/A	0.0	N/A
ENSG00000226442.2	ENST00000437967.2	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226445.2	ENST00000670651.1	-4.088253393363505	N/A	-3.5973880278132317	N/A	-1.6874010689198302	N/A
ENSG00000226447.1	ENST00000412789.1	6.251737194788755	N/A	5.74056147439557	N/A	5.8436362328296445	N/A
ENSG00000226455.1	ENST00000413986.1	-2.399932968195177	N/A	-3.258038035188584	Activated	0.8593443588665819	N/A
ENSG00000226465.3	ENST00000665159.1	8.562671179520477	N/A	8.2583556226155	N/A	7.811925133750147	N/A
ENSG00000226471.6	ENST00000585003.1	10.699413983264211	N/A	9.763081849775446	N/A	10.316875296926419	N/A
ENSG00000226476.4	ENST00000670448.1	-0.2317217665475872	N/A	0.0	N/A	0.0	N/A
ENSG00000226479.4	ENST00000426077.3	-0.01357590957826238	N/A	-0.5922735534999021	N/A	-0.8177993832339131	N/A
ENSG00000226482.1	ENST00000422718.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226484.2	ENST00000455438.2	-0.483073147133878	N/A	-0.3202809221394544	N/A	-1.579464595516524	N/A
ENSG00000226486.2	ENST00000658142.1	0.5801129931068026	N/A	0.5801129931068026	N/A	-0.15401367525427112	N/A
ENSG00000226488.2	ENST00000668317.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226490.2	ENST00000643770.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226496.3	ENST00000660097.1	-3.169332914001225	N/A	-2.9734234714213366	N/A	0.0	N/A
ENSG00000226497.1	ENST00000445346.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226506.6	ENST00000416607.2	-1.4914361384400838	N/A	-2.415195403842115	N/A	0.0	N/A
ENSG00000226508.1	ENST00000452037.1	0.6004266874643416	N/A	0.0	N/A	0.0	N/A
ENSG00000226510.1	ENST00000443196.1	-0.6765846438350335	N/A	-1.3378774494405263	N/A	-2.36973020513565	N/A
ENSG00000226516.7	ENST00000446648.6	0.992719611881334	N/A	0.0	N/A	0.5801129931068026	N/A
ENSG00000226522.1	ENST00000447057.1	-0.4405643854305765	N/A	-0.6715643884735796	N/A	-1.0239012777118588	N/A
ENSG00000226527.2	ENST00000670527.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226530.2	ENST00000455931.1	0.7120201078250424	N/A	0.0	N/A	-0.2806995040562916	N/A
ENSG00000226533.1	ENST00000412822.1	-1.5804310558417567	N/A	-0.7323319325130138	Activated	3.8932706822079886	N/A
ENSG00000226542.1	ENST00000444926.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226548.1	ENST00000453936.1	1.3131872099865345	N/A	-1.278925404694192	N/A	-1.0168654854281178	N/A
ENSG00000226562.4	ENST00000671504.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226566.2	ENST00000421507.2	-0.409058135318929	N/A	0.0	N/A	0.2949525449897667	N/A
ENSG00000226567.2	ENST00000664856.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226571.2	ENST00000650173.1	-6.448221880946293	Activated	-5.3747654610130695	Activated	-4.299785094739745	N/A
ENSG00000226576.1	ENST00000422966.1	-7.305632457312714	Activated	-4.284521671412101	N/A	-7.819441553261463	Activated
ENSG00000226581.2	ENST00000669412.1	-2.6338532532127514	N/A	-1.8493619042499216	N/A	0.0	N/A
ENSG00000226587.1	ENST00000426550.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226594.1	ENST00000446733.1	0.0	N/A	-0.7486563538272812	N/A	-0.1685433607204786	N/A
ENSG00000226599.1	ENST00000455229.1	0.15391230571552494	N/A	0.2586189046962461	N/A	1.575247129252609	N/A
ENSG00000226600.3	ENST00000417256.3	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226601.1	ENST00000446145.1	0.7074903678970463	N/A	0.0	N/A	-1.041984810527727	N/A
ENSG00000226605.1	ENST00000452397.1	0.23443729580415876	N/A	0.1196718918142068	N/A	0.5089451362599	Read-In
ENSG00000226609.2	ENST00000440009.1	4.149735274670272	N/A	4.940071814516328	N/A	1.9262491573566949	N/A
ENSG00000226622.6	ENST00000668814.1	0.03755498205167096	N/A	0.704935227857316	N/A	-0.5236216080231273	N/A
ENSG00000226627.2	ENST00000663650.1	-0.09442109040011548	N/A	0.09827523795332647	N/A	-0.9455365342973812	N/A
ENSG00000226629.1	ENST00000456403.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226643.2	ENST00000455363.2	0.0	N/A	0.0	N/A	1.0242056905403911	N/A
ENSG00000226644.5	ENST00000447956.5	0.0	N/A	-0.7009258832816285	N/A	0.0	N/A
ENSG00000226645.1	ENST00000439104.1	2.2585874589857307	N/A	1.631019627370561	N/A	3.428634775334777	N/A
ENSG00000226647.2	ENST00000596567.1	1.8135193128268143	Read-In	1.9565115417814347	Read-In	1.948538382672096	Read-In
ENSG00000226648.2	ENST00000662554.1	-1.5634134181128427	Activated	-1.2455557581905738	Activated	-1.1463499644386728	Activated
ENSG00000226649.1	ENST00000454530.1	3.63043175464898	N/A	0.4116834672199925	N/A	-1.3186792415162554	Activated
ENSG00000226650.5	ENST00000435029.5	0.0	N/A	0.0	N/A	-1.4308948276088067	N/A
ENSG00000226655.1	ENST00000439565.1	0.5801129931068026	N/A	0.0	N/A	0.5801129931068026	N/A
ENSG00000226659.1	ENST00000417559.1	-3.7163606691517073	N/A	-2.7264050849010215	N/A	-4.117164502238806	N/A
ENSG00000226660.2	ENST00000455382.2	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226661.1	ENST00000413240.1	5.999803881604332	N/A	5.532610558877559	N/A	5.081399984276947	N/A
ENSG00000226664.1	ENST00000444923.1	0.09206664677792853	N/A	0.0	N/A	0.6889293665331389	N/A
ENSG00000226669.2	ENST00000438147.2	0.4946370773017757	N/A	-1.1263523624837235	N/A	1.0851981060162843	N/A
ENSG00000226673.2	ENST00000635227.1	0.5801129931068026	N/A	-1.0378351621705324	N/A	-0.7173675640653321	N/A
ENSG00000226674.11	ENST00000614173.1	-1.0205429351234765	N/A	0.0	N/A	0.0	N/A
ENSG00000226676.1	ENST00000429070.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226680.2	ENST00000420146.2	-0.28236985513007884	N/A	0.0	N/A	0.0	N/A
ENSG00000226681.1	ENST00000456446.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226685.4	ENST00000419982.3	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226686.8	ENST00000587477.2	-0.8580681170238449	N/A	-0.8580681170238449	N/A	0.0	N/A
ENSG00000226688.7	ENST00000427846.1	-5.58112744373121	Activated	-6.1102885279680885	Activated	-6.975233974625808	Activated
ENSG00000226690.8	ENST00000641054.1	-1.1879066319144425	N/A	-0.9792546874782496	N/A	-0.6902340531653586	N/A
ENSG00000226694.2	ENST00000435539.1	0.5801129931068026	N/A	0.0	N/A	0.0	N/A
ENSG00000226696.6	ENST00000448978.1	3.954071230155705	N/A	3.81738469337968	N/A	8.563627063428783	N/A
ENSG00000226698.1	ENST00000448791.1	-9.831978934222311	Activated	-9.212625341175343	Activated	-7.560371359215888	Activated
ENSG00000226699.1	ENST00000452591.1	0.0	N/A	3.1700283904687216	N/A	3.807535383004852	N/A
ENSG00000226702.1	ENST00000446139.1	-0.34021379152412123	N/A	1.2180031811232936	N/A	0.04974145590178592	N/A
ENSG00000226706.1	ENST00000415062.1	-10.149875685851038	Activated	-8.750559067715024	Activated	-10.106089076511356	Activated
ENSG00000226707.1	ENST00000430821.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226708.1	ENST00000451749.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226715.4	ENST00000669180.1	-0.8509787212291005	N/A	-0.20250959807349608	N/A	-0.6805882172989428	N/A
ENSG00000226716.1	ENST00000429230.1	2.572808029184156	N/A	1.4501592772089578	N/A	2.158584021533891	N/A
ENSG00000226717.2	ENST00000429581.2	2.8942478088258183	N/A	2.4474990539486443	N/A	0.0	N/A
ENSG00000226722.4	ENST00000669854.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226725.2	ENST00000416989.2	0.0	N/A	0.0	N/A	0.5801129931068026	N/A
ENSG00000226733.4	ENST00000656228.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226739.1	ENST00000434356.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226741.2	ENST00000665304.1	1.2397693598738566	N/A	0.0	N/A	0.6794410153283836	N/A
ENSG00000226742.4	ENST00000590571.1	0.4000410732932913	N/A	-0.35999391656257984	N/A	-3.1687509540317573	Activated
ENSG00000226746.2	ENST00000543475.1	-0.9306056018122532	N/A	-0.3553862086484214	N/A	-0.3464627596966849	N/A
ENSG00000226751.2	ENST00000435315.2	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226754.2	ENST00000655937.1	1.301139719166212	Read-In	0.5203809399763504	Read-In	-0.8771685889402079	Activated
ENSG00000226756.1	ENST00000439964.1	1.7216332461877553	Read-In	1.9168542858150424	Read-In	1.3079264764055027	Read-In
ENSG00000226757.2	ENST00000424958.2	1.9987220543391584	N/A	0.6594955188184057	N/A	0.0	N/A
ENSG00000226759.8	ENST00000608580.5	-2.3089571862112583	N/A	0.0	N/A	0.5801129931068026	N/A
ENSG00000226762.3	ENST00000655354.1	-3.6376010080795758	N/A	-3.3148845201603465	N/A	-1.1203124840139262	N/A
ENSG00000226764.2	ENST00000422415.2	-0.4203963338705217	N/A	-0.645079319158895	N/A	-0.2934059243997408	N/A
ENSG00000226770.1	ENST00000448311.1	0.5801129931068026	N/A	0.0	N/A	0.0	N/A
ENSG00000226771.1	ENST00000425058.1	0.0	N/A	0.5801129931068026	N/A	0.0	N/A
ENSG00000226772.1	ENST00000456740.1	1.5296305851155587	N/A	0.2718269446026436	N/A	0.16500973861291302	N/A
ENSG00000226777.7	ENST00000631009.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226779.1	ENST00000424690.1	-2.117281722510569	N/A	-0.5998245396583666	N/A	-0.29072422000417564	N/A
ENSG00000226780.1	ENST00000425896.1	-0.8662175428275783	N/A	1.7360290636227371	N/A	0.0	N/A
ENSG00000226782.2	ENST00000457125.1	1.272347623237065	N/A	-0.4467154560252356	N/A	-0.5786880695699592	N/A
ENSG00000226784.2	ENST00000458128.2	4.052367151007587	N/A	-0.8866549231926149	N/A	3.7144296335595413	N/A
ENSG00000226791.7	ENST00000669255.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226792.7	ENST00000563710.6	0.0	N/A	-0.3279264239386901	N/A	-0.3279264239386901	N/A
ENSG00000226798.1	ENST00000397864.2	2.4474990539486443	N/A	0.0	N/A	-2.5435425733411754	N/A
ENSG00000226800.5	ENST00000592274.1	-6.7139531798743475	Activated	-5.718972395071941	Activated	-9.190346040194235	Activated
ENSG00000226803.9	ENST00000589394.1	-4.287721527582186	Activated	-2.113191956604549	Activated	-1.2190183119391111	Activated
ENSG00000226806.1	ENST00000437007.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226808.3	ENST00000665279.1	-0.27030401609460875	N/A	0.0	N/A	-0.6943773168724959	N/A
ENSG00000226812.2	ENST00000438702.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226813.3	ENST00000659902.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226816.3	ENST00000413042.3	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226819.1	ENST00000454167.1	7.600521951634251	N/A	7.187960138083122	N/A	7.234946648159412	N/A
ENSG00000226822.3	ENST00000661268.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226825.2	ENST00000659615.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226828.2	ENST00000440494.1	0.2175305749803399	N/A	-0.22827711319784474	N/A	-0.5431597443959808	N/A
ENSG00000226829.2	ENST00000669425.1	-0.12005543142502947	N/A	-0.12005543142502947	N/A	-0.23088328845626765	N/A
ENSG00000226833.6	ENST00000653462.1	2.9048124614148887	N/A	4.790463506809111	N/A	7.1059305843844776	N/A
ENSG00000226835.3	ENST00000654057.1	4.400483985357713	N/A	5.368508578020925	N/A	3.5939775431535104	N/A
ENSG00000226842.1	ENST00000419441.1	-0.6276387979482276	Activated	0.5233081533710342	Read-In	0.30152791834769044	Read-In
ENSG00000226846.2	ENST00000671477.1	-0.2554422000377664	N/A	0.0	N/A	-0.06822420011775109	N/A
ENSG00000226849.1	ENST00000452378.1	-1.7164699279040585	Activated	-0.2701951234663689	Activated	-0.9830805725432032	Activated
ENSG00000226851.1	ENST00000411413.1	-7.015783362712695	Activated	-6.5788347215311145	Activated	-6.859296217479519	Activated
ENSG00000226853.3	ENST00000661056.1	7.33643134970703	N/A	5.837405373999956	N/A	5.453339375920644	N/A
ENSG00000226854.1	ENST00000413763.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226856.7	ENST00000648779.1	-2.6778499464875205	N/A	-1.5251207938111282	N/A	-0.11521410107121255	N/A
ENSG00000226859.1	ENST00000456535.1	0.6820009593363093	N/A	0.0	N/A	0.0	N/A
ENSG00000226861.1	ENST00000413941.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226862.1	ENST00000428573.1	2.873276315003308	N/A	0.0	N/A	1.636492801361238	N/A
ENSG00000226868.1	ENST00000458662.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226869.6	ENST00000450896.1	0.0	N/A	0.0	N/A	0.5801129931068026	N/A
ENSG00000226871.1	ENST00000458568.1	1.1361273102957412	N/A	0.9248043608411559	N/A	0.0	N/A
ENSG00000226872.2	ENST00000450652.2	0.0	N/A	-0.6614590461196943	N/A	-1.4568294153720698	N/A
ENSG00000226876.3	ENST00000651181.1	-0.3033219990028737	Activated	0.25850335478007297	N/A	0.3713084869348906	Read-In
ENSG00000226877.9	ENST00000412069.1	-3.3592506400717568	Activated	-2.9404640963617514	Activated	-3.650423750642608	Activated
ENSG00000226883.1	ENST00000443012.1	-3.0635902987252415	N/A	-3.0138345137304743	N/A	-2.2694262615088894	N/A
ENSG00000226887.8	ENST00000454756.6	-0.19720864279405725	N/A	0.8385657171821848	N/A	-1.0288203436596568	N/A
ENSG00000226889.3	ENST00000431097.2	6.6650255296922385	N/A	5.868294000315213	N/A	2.7392156823018237	N/A
ENSG00000226890.1	ENST00000415176.1	-3.2627446644033995	Activated	-3.1660553736715045	Activated	-2.9740517634071932	Activated
ENSG00000226899.1	ENST00000449984.1	1.0628949646339168	N/A	1.3656375585144067	N/A	0.7026542951453045	N/A
ENSG00000226900.2	ENST00000656988.1	-0.9906664950103614	N/A	3.4100070790993904	N/A	-0.9906664950103614	N/A
ENSG00000226903.2	ENST00000670855.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226904.1	ENST00000425587.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226906.1	ENST00000436568.1	0.0	N/A	-0.26493303674373664	N/A	0.315179956363066	N/A
ENSG00000226913.2	ENST00000665395.1	1.7969430855369848	N/A	0.5801129931068026	N/A	0.5801129931068026	N/A
ENSG00000226917.6	ENST00000448211.1	0.0	N/A	-2.270649156493083	N/A	0.0	N/A
ENSG00000226919.4	ENST00000657836.1	-0.6325894846428924	N/A	-0.7301894734898691	N/A	1.3131872099865345	N/A
ENSG00000226921.7	ENST00000671045.1	0.0	N/A	0.8464796231060862	N/A	-1.2734320916007522	N/A
ENSG00000226925.1	ENST00000428188.1	-5.378547737378471	Activated	-5.047246480081112	Activated	-9.269720051960112	Activated
ENSG00000226927.1	ENST00000413159.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226929.3	ENST00000457020.3	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226935.6	ENST00000455939.1	1.9890655939568576	N/A	0.0	N/A	0.992719611881334	N/A
ENSG00000226938.1	ENST00000429099.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226939.1	ENST00000429008.1	-0.6524807505910694	N/A	0.0	N/A	0.0	N/A
ENSG00000226941.8	ENST00000470460.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226953.8	ENST00000432414.5	0.27354771591115057	N/A	0.4959710287568564	N/A	0.1956333482292436	N/A
ENSG00000226954.1	ENST00000447372.1	0.0	N/A	0.0	N/A	0.0	N/A
ENSG00000226956.1	ENST00000416641.1	-2.944926084291384	N/A	0.0	N/A	0.0	N/A
ENSG00000226957.1	ENST00000450004.1	6.103987451980431	N/A	4.1599287190247765	N/A	4.915304670119979	N/A
ENSG00000226963.1	ENST00000441212.1	-4.924560634452653	Activated	-4.2980771585944835	Activated	-3.0468157175915134	Activated
